VOYAGEID,YEARAM,NATINIMP,MJBYPTIMP,MJSLPTIMP
46918,1817,Spain/Uruguay, , 
46919,1817,Spain/Uruguay,60999,41204
46920,1819,Spain/Uruguay,60999,36412
46921,1811,Spain/Uruguay, ,36420
46922,1812,Spain/Uruguay, , 
46923,1810,, , 
46924,1812,Spain/Uruguay,60213,31399
46925,1810,Spain/Uruguay, , 
46926,1810,Spain/Uruguay, , 
46928,1810,Spain/Uruguay, , 
46929,1826,Portugal/Brazil,60725,50299
46933,1826,Portugal/Brazil,60725,50299
46934,1826,Portugal/Brazil,60725,50299
46935,1826,Portugal/Brazil,60725,50299
46938,1826,Portugal/Brazil,60725,50299
46940,1826,Portugal/Brazil,60725,50299
46941,1827,Portugal/Brazil,60999,50299
46943,1827,Portugal/Brazil,60711,50299
46944,1827,Portugal/Brazil,60711,50299
46945,1827,Portugal/Brazil,60711,50299
46946,1827,Portugal/Brazil,60711,50299
46947,1827,Portugal/Brazil,60711,50299
46948,1827,Portugal/Brazil,60711,50299
46949,1827,Portugal/Brazil,60711,50299
46950,1827,Portugal/Brazil,60725,50299
46951,1827,Portugal/Brazil,60725,50299
46952,1827,Portugal/Brazil,60725,50299
46953,1827,Portugal/Brazil,60725,50299
46955,1827,Portugal/Brazil,60711,50299
46957,1827,Portugal/Brazil,60711,50299
46958,1827,Portugal/Brazil,60711,50299
46959,1827,Portugal/Brazil,60703,50299
46961,1827,Portugal/Brazil,60725,50299
46962,1827,Portugal/Brazil,60725,50299
46963,1827,Portugal/Brazil,60725,50299
46964,1827,Portugal/Brazil,60703,50299
46965,1827,Portugal/Brazil,60725,50299
46966,1827,Portugal/Brazil,60711,50299
46967,1828,Portugal/Brazil,60711,50299
46968,1828,Portugal/Brazil,60703,50299
46971,1828,Portugal/Brazil,60711,50299
46972,1828,Portugal/Brazil,60711,50299
46973,1828,Portugal/Brazil,60703,50299
46976,1828,Portugal/Brazil,60711,50299
46977,1828,Portugal/Brazil,60725,50299
46978,1828,Portugal/Brazil,60703,50299
46979,1828,Portugal/Brazil,60725,50299
46982,1828,Portugal/Brazil,60703,50299
46983,1828,Portugal/Brazil,60703,50299
46984,1828,Portugal/Brazil,60725,50299
46986,1828,Portugal/Brazil,60730,50299
46987,1827,Portugal/Brazil,60126,50422
46988,1828,Portugal/Brazil,60703,50299
46989,1826,Portugal/Brazil,60725,50299
46990,1827,Portugal/Brazil,60703,50299
46991,1827,Portugal/Brazil,60711,50299
46992,1828,Portugal/Brazil,60711,50299
46993,1828,Portugal/Brazil,60703,50299
46994,1827,Portugal/Brazil,60711,50299
46995,1827,Portugal/Brazil,60703,50299
46996,1827,Portugal/Brazil,60717,50299
46997,1828,Portugal/Brazil,60717,50299
46998,1827,Portugal/Brazil,60711,50299
46999,1826,Portugal/Brazil,60725,50299
47000,1827,Portugal/Brazil,60711,50299
47001,1826,Portugal/Brazil,60725,50299
47003,1826,Portugal/Brazil,60725,50299
47004,1822,Portugal/Brazil,60725,50299
47005,1827,Portugal/Brazil,60734,50399
47006,1827,Portugal/Brazil,60725,50399
47007,1826,Portugal/Brazil,60734,50399
47008,1825,Portugal/Brazil,60725,50422
47009,1825,Portugal/Brazil,60725,50399
47010,1825,Portugal/Brazil,60734,50399
47011,1826,Portugal/Brazil,60725,50399
47012,1826,Portugal/Brazil,60711,50399
47013,1826,Portugal/Brazil,60725,50399
47014,1826,Portugal/Brazil,60725,50399
47015,1826,Portugal/Brazil,60725,50399
47016,1826,Portugal/Brazil,60734,50399
47017,1826,Portugal/Brazil,60734,50399
47018,1825,Portugal/Brazil,60725,50399
47019,1825,Portugal/Brazil,60725,50399
47020,1826,Portugal/Brazil,60725,50399
47021,1825,Portugal/Brazil,60725,50399
47022,1826,Portugal/Brazil,60612,50399
47023,1826,Portugal/Brazil,60734,50399
47024,1827,Portugal/Brazil,60725,50399
47025,1826,Portugal/Brazil,60703,50399
47026,1822,Portugal/Brazil,60725,50299
47027,1823,Portugal/Brazil,60725,50306
47028,1814,Portugal/Brazil,60502,50299
47029,1822,Portugal/Brazil,60725,50299
47030,1827,Portugal/Brazil,60734,50399
47032,1828,Portugal/Brazil,60734,50399
47034,1829,Portugal/Brazil,60734,50399
47035,1827,Portugal/Brazil,60725,50399
47037,1815,Portugal/Brazil,60502,50299
47038,1815,Portugal/Brazil,60502,50299
47040,1819,Portugal/Brazil,60734,50299
47041,1821,Portugal/Brazil,60502,50299
47042,1821,Portugal/Brazil,60725,50299
47043,1821,Portugal/Brazil,60725,50299
47044,1821,Portugal/Brazil,60502,50299
47045,1822,Portugal/Brazil,60725,50299
47046,1822,Portugal/Brazil,60734,50299
47047,1822,Portugal/Brazil,60725,50299
47048,1822,Portugal/Brazil,60725,50299
47049,1823,Portugal/Brazil,60999,50299
47050,1822,Portugal/Brazil,60725,50299
47051,1823,Portugal/Brazil,60725,50299
47052,1822,Portugal/Brazil,60725,50299
47053,1822,Portugal/Brazil,60725,50299
47055,1822,Portugal/Brazil,60725,50299
47056,1822,Portugal/Brazil,60725,50299
47059,1823,Portugal/Brazil,60725,50299
47060,1819,Portugal/Brazil,60502,50299
47061,1814,Portugal/Brazil,60502,50299
47062,1814,Portugal/Brazil,60734,50299
47063,1814,Portugal/Brazil,60820,50299
47064,1814,Portugal/Brazil,60999,50299
47065,1814,Portugal/Brazil,60676,50299
47066,1814,Portugal/Brazil,60502,50299
47067,1814,Portugal/Brazil,60734,50299
47068,1814,Portugal/Brazil,60711,50299
47070,1814,Portugal/Brazil,60502,50299
47071,1814,Portugal/Brazil,60676,50299
47072,1814,Portugal/Brazil,60502,50299
47073,1814,Portugal/Brazil,60502,50299
47074,1814,Portugal/Brazil,60502,50299
47075,1816,Portugal/Brazil,60707,50299
47077,1815,Portugal/Brazil,60502,50299
47079,1815,Portugal/Brazil,60734,50299
47080,1816,Portugal/Brazil,60502,50299
47081,1816,Portugal/Brazil,60820,50299
47082,1816,Portugal/Brazil,60502,50299
47083,1818,Portugal/Brazil,60676,50399
47084,1820,Portugal/Brazil,60711,50399
47085,1819,Portugal/Brazil,60734,50399
47086,1821,Portugal/Brazil,60711,50399
47088,1819,Portugal/Brazil,60734,50399
47089,1820,Portugal/Brazil,60711,50399
47091,1821,Portugal/Brazil,60734,50399
47092,1819,Portugal/Brazil,60707,50399
47094,1822,Portugal/Brazil,60734,50399
47098,1820,Portugal/Brazil,60734,50399
47099,1820,Portugal/Brazil,60820,50399
47100,1820,Portugal/Brazil,60820,50399
47102,1818,Portugal/Brazil,60711,50102
47103,1820,Portugal/Brazil,60734,50399
47104,1820,Portugal/Brazil,60734,50399
47105,1820,Portugal/Brazil,60734,50399
47106,1820,Portugal/Brazil,60734,50399
47107,1820,Portugal/Brazil,60734,50399
47109,1818,Portugal/Brazil,60707,50399
47110,1819,Portugal/Brazil,60707,50399
47111,1820,Portugal/Brazil,60703,50399
47112,1818,Portugal/Brazil,60725,50399
47113,1818,Portugal/Brazil,60822,50399
47114,1816,Portugal/Brazil,60502,50299
47115,1818,Portugal/Brazil,60707,50399
47116,1818,Portugal/Brazil,60820,50399
47117,1819,Portugal/Brazil,60820,50102
47118,1818,Portugal/Brazil,60707,50399
47119,1817,Portugal/Brazil,60734,50399
47120,1817,Portugal/Brazil,60819,50399
47121,1817,Portugal/Brazil,60734,50399
47122,1818,Portugal/Brazil,60734,50399
47123,1817,Portugal/Brazil,60734,50399
47124,1818,Portugal/Brazil,60734,50399
47126,1818,Portugal/Brazil,60707,50399
47127,1817,Portugal/Brazil,60711,50399
47128,1818,Portugal/Brazil,60734,50399
47129,1818,Portugal/Brazil,60734,50399
47130,1817,Portugal/Brazil,60822,50399
47131,1817,Portugal/Brazil,60734,50399
47132,1817,Portugal/Brazil,60725,50399
47133,1818,Portugal/Brazil,60734,50102
47134,1818,Portugal/Brazil,60734,50399
47135,1818,Portugal/Brazil,60707,50399
47136,1817,Portugal/Brazil,60734,50399
47137,1813,Portugal/Brazil,60707,50399
47138,1813,Portugal/Brazil,60734,50399
47139,1814,Portugal/Brazil,60711,50399
47140,1814,Portugal/Brazil,60673,50399
47141,1814,Portugal/Brazil,60608,50399
47142,1814,Portugal/Brazil,60676,50399
47143,1814,Portugal/Brazil,60608,50399
47144,1814,Portugal/Brazil,60734,50399
47145,1814,Portugal/Brazil,60734,50399
47146,1813,Portugal/Brazil,60711,50399
47147,1814,Portugal/Brazil,60820,50399
47148,1814,Portugal/Brazil,60676,50399
47149,1813,Portugal/Brazil,60608,50399
47150,1814,Portugal/Brazil,60676,50399
47151,1814,Portugal/Brazil,60608,50399
47153,1814,Portugal/Brazil,60711,50399
47154,1814,Portugal/Brazil,60605,50399
47155,1814,Portugal/Brazil,60734,50399
47156,1813,Portugal/Brazil,60711,50399
47157,1814,Portugal/Brazil,60711,50399
47158,1813,Portugal/Brazil,60673,50399
47159,1817,Portugal/Brazil,60734,50399
47160,1813,Portugal/Brazil,60734,50399
47161,1809,Portugal/Brazil,60502,50299
47162,1799,Portugal/Brazil,60502,50299
47163,1811,Portugal/Brazil,60676,50299
47164,1812,Portugal/Brazil,60676,50399
47165,1811,Portugal/Brazil,60734,50399
47166,1812,Portugal/Brazil,60734,50399
47167,1813,Portugal/Brazil,60734,50399
47168,1812,Portugal/Brazil,60515,50399
47169,1813,Portugal/Brazil,60820,50399
47170,1812,Portugal/Brazil,60502,50399
47171,1811,Portugal/Brazil,60711,50399
47172,1811,Portugal/Brazil,60734,50399
47173,1766,Portugal/Brazil,60734,50399
47174,1777,Portugal/Brazil,60502,50399
47176,1811,Portugal/Brazil,60999,50422
47177,1805,Portugal/Brazil,60820,50422
47178,1812,Portugal/Brazil,60502,50299
47179,1815,Portugal/Brazil,60502,50299
47181,1816,Portugal/Brazil,60999,50299
47182,1815,Portugal/Brazil,60707,50299
47183,1815,Portugal/Brazil,60711,50299
47184,1813,Portugal/Brazil,60676,50299
47185,1814,Portugal/Brazil,60676,50399
47187,1812,Portugal/Brazil,60502,50299
47188,1813,Portugal/Brazil,60502,50299
47189,1812,Portugal/Brazil,60820,50399
47190,1811,Portugal/Brazil,60734,50399
47191,1810,Portugal/Brazil,60917,50399
47193,1812,Portugal/Brazil,60999,50299
47194,1813,Portugal/Brazil,60502,50299
47195,1813,Portugal/Brazil,60502,50299
47196,1787,Portugal/Brazil,60734,50102
47197,1809,Portugal/Brazil,60620,50399
47199,1817,Portugal/Brazil,60734,50399
47200,1816,Portugal/Brazil,60734,50399
47201,1797,Portugal/Brazil,60820,50102
47202,1816,Portugal/Brazil,60820,50399
47203,1812,Portugal/Brazil,60999,50299
47204,1790,Portugal/Brazil,60502,50102
47205,1816,Portugal/Brazil,60707,50399
47206,1810,Portugal/Brazil,60502,50399
47208,1809,Portugal/Brazil,60734,50399
47209,1816,Portugal/Brazil,60822,50399
47211,1813,Portugal/Brazil,60668,50299
47212,1814,Portugal/Brazil,60502,50399
47213,1817,Portugal/Brazil,60734,80200
47214,1813,Portugal/Brazil,60502,50299
47215,1811,Portugal/Brazil,60104,50399
47217,1813,Portugal/Brazil,60502,50299
47218,1810,Portugal/Brazil,60502,50399
47219,1815,Portugal/Brazil,60668,50399
47220,1815,Portugal/Brazil,60711,50399
47221,1813,Portugal/Brazil,60502,50299
47222,1783,Portugal/Brazil,60999,50102
47223,1783,Portugal/Brazil,60999,50102
47224,1783,Portugal/Brazil,60999,50102
47225,1783,Portugal/Brazil,60999,50102
47226,1782,Portugal/Brazil,60104,50102
47227,1816,Portugal/Brazil,60707,50299
47229,1729,Portugal/Brazil,60734,50422
47230,1728,Portugal/Brazil,60734,50422
47231,1728,Portugal/Brazil,60707,50422
47232,1728,Portugal/Brazil,60673,50422
47233,1727,Portugal/Brazil,60673,50422
47234,1726,Portugal/Brazil,60673,50422
47235,1725,Portugal/Brazil,60502,50422
47236,1787,Portugal/Brazil,60734,50299
47237,1792,Portugal/Brazil,60104,50102
47238,1787,Portugal/Brazil,60734,50102
47239,1790,Portugal/Brazil,60105,50102
47240,1784,Portugal/Brazil,60515,50102
47241,1797,Portugal/Brazil,60104,50102
47242,1797,Portugal/Brazil,60104,50102
47243,1789,Portugal/Brazil,60105,50102
47244,1790,Portugal/Brazil,60105,50102
47245,1795,Portugal/Brazil,60104,50102
47246,1789,Portugal/Brazil,60105,50102
47247,1782,Portugal/Brazil,60105,50102
47248,1816,Portugal/Brazil,60711,50399
47249,1795,Portugal/Brazil,60105,50102
47250,1797,Portugal/Brazil,60105,50102
47251,1788,Portugal/Brazil,60105,50102
47252,1788,Portugal/Brazil,60105,50102
47253,1788,Portugal/Brazil,60104,50102
47254,1788,Portugal/Brazil,60734,50102
47255,1816,Portugal/Brazil,60711,50399
47256,1795,Portugal/Brazil,60104,50102
47257,1789,Portugal/Brazil,60105,50102
47258,1790,Portugal/Brazil,60105,50102
47259,1791,Portugal/Brazil,60105,50102
47260,1792,Portugal/Brazil,60105,50102
47261,1786,Portugal/Brazil,60104,50102
47262,1786,Portugal/Brazil,60104,50102
47263,1776,Portugal/Brazil,60104,50103
47264,1788,Portugal/Brazil,60707,50299
47265,1788,Portugal/Brazil,60707,50299
47266,1788,Portugal/Brazil,60502,50299
47267,1789,Portugal/Brazil,60707,50299
47268,1789,Portugal/Brazil,60734,50299
47269,1790,Portugal/Brazil,60734,50299
47270,1790,Portugal/Brazil,60707,50299
47271,1791,Portugal/Brazil,60673,50299
47272,1789,Portugal/Brazil,60707,50299
47273,1791,Portugal/Brazil,60707,50299
47274,1792,Portugal/Brazil,60707,50299
47275,1840,Portugal/Brazil,60717,50423
47276,1836,Portugal/Brazil,60707,50423
47277,1836,Portugal/Brazil,60707,50422
47278,1837,Portugal/Brazil,60707,50423
47279,1840,Portugal/Brazil,60707,50423
47280,1837,Portugal/Brazil,60707,50423
47281,1829,Portugal/Brazil,60725,50422
47282,1794,Portugal/Brazil,60515, 
47283,1845,Portugal/Brazil,60734,50422
47284,1836,Portugal/Brazil,60707,50423
47285,1828,Portugal/Brazil,60707,50422
47286,1812,Portugal/Brazil,60999,50299
47287,1814,Portugal/Brazil,60415,50299
47288,1814,Portugal/Brazil,60502,50299
47289,1814,Portugal/Brazil,60502,50299
47290,1814,Portugal/Brazil,60502,50299
47291,1812,Portugal/Brazil,60734,50422
47292,1815,Portugal/Brazil,60734,50422
47293,1817,Portugal/Brazil,60734,50422
47294,1813,Portugal/Brazil,60820,50422
47295,1813,Portugal/Brazil,60820,50422
47296,1813,Portugal/Brazil,60711,50422
47297,1813,Portugal/Brazil,60734,50422
47299,1797,Portugal/Brazil,60707,50422
47300,1797,Portugal/Brazil,60734,50422
47302,1814,Spain/Uruguay,60711,50422
47303,1823,Portugal/Brazil,60820,50422
47304,1844,Portugal/Brazil, , 
47305,1841,Portugal/Brazil, , 
47306,1846,Portugal/Brazil,60703, 
47307,1811,Portugal/Brazil,60734, 
47308,1811,Portugal/Brazil,60734,37020
47309,1811,Portugal/Brazil,60734, 
47310,1811,Portugal/Brazil,60734, 
47311,1811,Portugal/Brazil,60734, 
47312,1817,Portugal/Brazil,60734,50102
47314,1817,Portugal/Brazil,60734,50399
47317,1809,Portugal/Brazil,60734, 
47318,1817,Portugal/Brazil,60734,50399
47319,1823,Portugal/Brazil,60707, 
47320,1770,Portugal/Brazil,60734,50422
47321,1770,Portugal/Brazil,60104,50103
47322,1785,Portugal/Brazil,60104,50103
47323,1775,Portugal/Brazil,60126,50102
47324,1775,Portugal/Brazil,60126,50102
47325,1825,Portugal/Brazil,60734,80200
47326,1822,Portugal/Brazil,60711,80200
47327,1818,Portugal/Brazil,60734,50422
47328,1815,Portugal/Brazil,60711,50299
47329,1808,Portugal/Brazil,60707,50422
47330,1806,Portugal/Brazil,60734, 
47331,1811,Portugal/Brazil,60999,31299
47332,1811,Portugal/Brazil,60999,31299
47334,1801,Portugal/Brazil,60502,50299
47336,1802,Portugal/Brazil,60707,50422
47337,1810,Portugal/Brazil,60799,50299
47338,1810,Portugal/Brazil,60609,50299
47339,1810,Portugal/Brazil,60502,50299
47340,1810,Portugal/Brazil,60502,50299
47341,1845,Portugal/Brazil,60734,50399
47342,1847,Portugal/Brazil,60734,50399
47343,1846,Portugal/Brazil,60734,50399
47344,1840,Portugal/Brazil,60734,50399
47345,1839,Portugal/Brazil,60734,50399
47346,1838,Portugal/Brazil,60734,50399
47347,1698,Portugal/Brazil,60724,50399
47348,1698,Portugal/Brazil,60734,50399
47352,1613,Portugal/Brazil,60734,41205
47353,1821,Portugal/Brazil,60711,80200
47354,1821,Portugal/Brazil,60711,50399
47355,1818,Portugal/Brazil,60734,80200
47356,1828,Portugal/Brazil,60734,50399
47357,1640,Portugal/Brazil,60734,41204
47359,1698,Portugal/Brazil,60734,50399
47360,1700,Portugal/Brazil,60734,50422
47362,1816,Portugal/Brazil,60707,50399
47363,1802,Portugal/Brazil,60820,50422
47365,1700,Portugal/Brazil,60734,50399
47366,1791,Portugal/Brazil,60104,50102
47367,1816,Portugal/Brazil,60711,50422
47368,1789,Portugal/Brazil,60104,50399
47369,1820,Portugal/Brazil,60502,50299
47370,1822,Portugal/Brazil,60725,50299
47371,1801,Portugal/Brazil,60502,50299
47372,1793,Portugal/Brazil,60105,50102
47373,1794,Portugal/Brazil,60105,50102
47374,1792,Portugal/Brazil,60104,50102
47375,1792,Portugal/Brazil,60734,50299
47376,1791,Portugal/Brazil,60502,50299
47377,1756,Portugal/Brazil,60502,80200
47378,1734,Portugal/Brazil,60502,50306
47380,1723,Portugal/Brazil,60502,80200
47382,1722,Portugal/Brazil,60415,50399
47383,1722,Portugal/Brazil,60415,50399
47385,1697,Portugal/Brazil,60105,39002
47386,1697,Portugal/Brazil,60126, 
47387,1697,Portugal/Brazil,60502,50299
47388,1694,Portugal/Brazil,60502,50299
47389,1694,Portugal/Brazil,60502,50299
47390,1694,Portugal/Brazil,60502,50299
47391,1694,Portugal/Brazil,60502,50299
47392,1694,Portugal/Brazil,60673,50299
47393,1694,Portugal/Brazil,60126,50306
47394,1691,Portugal/Brazil,60502, 
47395,1686,Portugal/Brazil,60126, 
47396,1681,Portugal/Brazil,60502,50299
47397,1680,Portugal/Brazil,60502,50299
47398,1692,Portugal/Brazil,60673,50299
47399,1737,Portugal/Brazil,60502,50299
47440,1697,Portugal/Brazil,60126,39002
47441,1755,Portugal/Brazil,60502,50299
47442,1715,Portugal/Brazil,60673,50399
47443,1724,Portugal/Brazil,60502,50299
47445,1753,Portugal/Brazil,60502,50299
47446,1727,Portugal/Brazil,60502,80200
47447,1720,Portugal/Brazil,60502,80200
47448,1726,Portugal/Brazil, , 
47449,1692,Portugal/Brazil,60673,50299
47451,1755,Portugal/Brazil,60502,50399
47452,1755,Portugal/Brazil,60502,50299
47453,1720,Portugal/Brazil,60811,80200
47454,1738,Portugal/Brazil,60599,50399
47456,1693,Portugal/Brazil,60608,50299
47457,1726,Portugal/Brazil,60502,80200
47458,1820,Portugal/Brazil,60820,50422
47459,1817,Portugal/Brazil,60711,50422
47461,1817,Portugal/Brazil,60711,50299
47462,1818,Portugal/Brazil,60711,50422
47463,1817,Portugal/Brazil,60711,50422
47465,1722,Portugal/Brazil,60105,80200
47466,1752,Portugal/Brazil,60515,50399
47467,1792,Portugal/Brazil,60104,50102
47468,1793,Portugal/Brazil,60104,50102
47469,1794,Portugal/Brazil,60104,50102
47470,1723,Portugal/Brazil,60502,50422
47473,1738,Portugal/Brazil,60502,50299
47474,1685,Portugal/Brazil,60502,50299
47475,1692,Portugal/Brazil,60502,50299
47476,1733,Portugal/Brazil,60502,50299
47477,1754,Portugal/Brazil,60502,50299
47478,1741,Portugal/Brazil,60509,50299
47479,1823,Portugal/Brazil,60725,50422
47480,1724,Portugal/Brazil,60502,80200
47482,1755,Portugal/Brazil,60502,50299
47484,1753,Portugal/Brazil,60673,50299
47485,1741,Portugal/Brazil,60999,50299
47487,1737,Portugal/Brazil,60673,50299
47488,1736,Portugal/Brazil,60502,50299
47489,1733,Portugal/Brazil,60502,50306
47490,1720,Portugal/Brazil,60502,50306
47491,1720,Portugal/Brazil,60502,80200
47493,1790,Portugal/Brazil,60734,50299
47494,1790,Portugal/Brazil,60707, 
47495,1790,Portugal/Brazil,60515,50299
47496,1790,Portugal/Brazil,60104,50102
47498,1789,Portugal/Brazil,60104,50102
47500,1721,Portugal/Brazil,60515,50422
47501,1715,Portugal/Brazil,60502,50422
47502,1715,Portugal/Brazil,60502,50422
47503,1701,Portugal/Brazil,60734,50422
47504,1701,Portugal/Brazil,60734,50422
47505,1701,Portugal/Brazil,60734,50422
47506,1701,Portugal/Brazil,60734,50422
47507,1701,Portugal/Brazil,60734,50422
47508,1701,Portugal/Brazil,60734,50399
47509,1794,Portugal/Brazil,60104,50102
47510,1794,Portugal/Brazil,60104,50102
47511,1781,Portugal/Brazil,60673,50299
47512,1780,Portugal/Brazil,60502,50299
47513,1688,Portugal/Brazil,60502,50299
47514,1689,Portugal/Brazil,60502,50299
47515,1690,Portugal/Brazil,60502,50299
47516,1690,Portugal/Brazil,60502,50299
47517,1806,Portugal/Brazil,60734,50299
47518,1806,,60707,50299
47519,1808,Portugal/Brazil,60502,50299
47521,1806,Portugal/Brazil,60502,50299
47522,1807,Portugal/Brazil,60707,50299
47523,1806,Portugal/Brazil,60734,50299
47524,1807,Portugal/Brazil,60799,50299
47525,1807,,60799,50299
47526,1807,Portugal/Brazil,60668,50299
47527,1807,Portugal/Brazil,60734,50299
47528,1809,Portugal/Brazil,60734,50299
47529,1810,Portugal/Brazil,60734,50299
47530,1810,Portugal/Brazil,60608,50299
47531,1810,Portugal/Brazil,60523,50299
47532,1810,Portugal/Brazil,60608,50299
47533,1770,Portugal/Brazil,60734,50299
47534,1783,Portugal/Brazil,60734,50399
47535,1724,Portugal/Brazil,60999,50299
47536,1778,Portugal/Brazil,60734,50299
47537,1779,Portugal/Brazil,60734,50299
47538,1818,Portugal/Brazil,60707,50102
47539,1828,Portugal/Brazil,60734,50399
47540,1699,Portugal/Brazil,60724,50299
47541,1732,Portugal/Brazil,60105, 
47542,1806,Portugal/Brazil,60502,50299
47543,1808,Portugal/Brazil,60999,50299
47544,1809,Portugal/Brazil,60707, 
47545,1754,Portugal/Brazil,60502,50299
47548,1797,Portugal/Brazil,60734,50299
47549,1799,Portugal/Brazil,60515,50299
47550,1691,Portugal/Brazil,60502,50299
47551,1690,Portugal/Brazil,60502,50299
47552,1701,Portugal/Brazil,60734,50422
47553,1699,,60734,50422
47554,1699,Portugal/Brazil,60734,50422
47555,1700,Portugal/Brazil,60734,50299
47556,1698,Portugal/Brazil,60502,50299
47557,1699,Portugal/Brazil,60734,50399
47558,1700,Portugal/Brazil,60734,50399
47559,1698,Portugal/Brazil,60734,50306
47560,1699,Portugal/Brazil,60734,50399
47561,1699,Portugal/Brazil,60734,50399
47562,1700,Portugal/Brazil,60734,50299
47563,1700,Portugal/Brazil,60734,50422
47564,1702,Portugal/Brazil,60502,50299
47565,1706,Portugal/Brazil,60502,50299
